PERIOD_DT,IVR_CALL_START_DTM,HANDLING_AGENT_LAN_ID,AGENT_HOLD_TIME_SEC,AGENT_TALK_TIME_SEC,AGENT_WORK_TIME_SEC,ICM_LEG_RANK,COMP_SCORE_NO,COMP_SCORE_CATG_NO,PF_METRIC_SCORE,PF_METRIC_SEGMENT_QUARTILE
11/1/2022,11/1/2022 07:00:56,bccs.cd6032454,49,870,0,1,?,?,30,2
11/1/2022,11/1/2022 07:03:04,ez61523,0,29,5,1,0.0676999,2,10.71428571,4
11/1/2022,11/1/2022 07:03:04,ez61523,0,29,5,1,0.0676999,2,10.71428571,4
11/1/2022,11/1/2022 07:03:04,ez61523,0,29,5,1,0.0676999,2,10.71428571,4
11/1/2022,11/1/2022 07:03:04,ez61523,0,29,5,1,0.0676999,2,10.71428571,4
11/1/2022,11/1/2022 07:03:04,ez61523,0,29,5,1,0.0676999,2,10.71428571,4
11/1/2022,11/1/2022 07:03:04,ez61523,0,29,5,1,0.0676999,2,10.71428571,4
11/1/2022,11/1/2022 07:03:04,ez61523,0,29,5,1,0.0676999,2,10.71428571,4
11/1/2022,11/1/2022 07:03:04,ez61523,0,29,5,1,0.0676999,2,10.71428571,4
11/1/2022,11/1/2022 07:03:04,ez61523,0,29,5,1,0.0676999,2,10.71428571,4
11/1/2022,11/1/2022 07:03:04,ez61523,0,29,5,1,0.0676999,2,10.71428571,4
11/1/2022,11/1/2022 07:03:04,ez61523,0,29,5,1,0.0676999,2,10.71428571,4
11/1/2022,11/1/2022 07:03:04,ez61523,0,29,5,1,0.0676999,2,10.71428571,4
11/1/2022,11/1/2022 07:03:04,ez61523,0,29,5,1,0.0676999,2,10.71428571,4
11/1/2022,11/1/2022 07:03:04,ez61523,0,29,5,1,0.0676999,2,10.71428571,4
11/1/2022,11/1/2022 07:03:04,ez61523,0,29,5,1,0.0676999,2,10.71428571,4
11/1/2022,11/1/2022 07:03:04,ez61523,0,29,5,1,0.0676999,2,10.71428571,4
11/1/2022,11/1/2022 07:03:04,ez61523,0,29,5,1,0.0676999,2,10.71428571,4
11/1/2022,11/1/2022 07:03:04,ez61523,0,29,5,1,0.0676999,2,10.71428571,4
11/1/2022,11/1/2022 07:03:04,ez61523,0,29,5,1,0.0676999,2,10.71428571,4
11/1/2022,11/1/2022 07:03:04,ez61523,0,29,5,1,0.0676999,2,10.71428571,4
11/1/2022,11/1/2022 07:03:04,ez61523,0,29,5,1,0.0676999,2,10.71428571,4
11/1/2022,11/1/2022 07:03:04,ez61523,0,29,5,1,0.0676999,2,10.71428571,4
11/1/2022,11/1/2022 07:03:04,ez61523,0,29,5,1,0.0676999,2,10.71428571,4
11/1/2022,11/1/2022 07:03:04,ez61523,0,29,5,1,0.0676999,2,10.71428571,4
11/1/2022,11/1/2022 07:03:04,ez61523,0,29,5,1,0.0676999,2,10.71428571,4
11/1/2022,11/1/2022 07:03:04,ez61523,0,29,5,1,0.0676999,2,10.71428571,4
11/1/2022,11/1/2022 07:06:22,bccs.cd6020860,0,376,5,1,?,?,29.72972973,2
11/1/2022,11/1/2022 07:14:40,asma_hassan.bari1,0,481,5,1,?,?,19.28571429,3
11/1/2022,11/1/2022 07:16:11,ez59089,13,97,22,1,0.1263271,1,25,3
11/1/2022,11/1/2022 07:16:11,ez59089,13,97,22,1,0.1263271,1,25,3
11/1/2022,11/1/2022 07:16:11,ez59089,13,97,22,1,0.1263271,1,25,3
11/1/2022,11/1/2022 07:16:11,ez59089,13,97,22,1,0.1263271,1,25,3
11/1/2022,11/1/2022 07:16:11,ez59089,13,97,22,1,0.1263271,1,25,3
11/1/2022,11/1/2022 07:16:11,ez59089,13,97,22,1,0.1263271,1,25,3
11/1/2022,11/1/2022 07:16:11,ez59089,13,97,22,1,0.1263271,1,25,3
11/1/2022,11/1/2022 07:16:11,ez59089,13,97,22,1,0.1263271,1,25,3
11/1/2022,11/1/2022 07:16:11,ez59089,13,97,22,1,0.1263271,1,25,3
11/1/2022,11/1/2022 07:16:11,ez59089,13,97,22,1,0.1263271,1,25,3
11/1/2022,11/1/2022 07:16:11,ez59089,13,97,22,1,0.1263271,1,25,3
11/1/2022,11/1/2022 07:16:11,ez59089,13,97,22,1,0.1263271,1,25,3
11/1/2022,11/1/2022 07:16:11,ez59089,13,97,22,1,0.1263271,1,25,3
11/1/2022,11/1/2022 07:16:11,ez59089,13,97,22,1,0.1263271,1,25,3
11/1/2022,11/1/2022 07:16:11,ez59089,13,97,22,1,0.1263271,1,25,3
11/1/2022,11/1/2022 07:16:11,ez59089,13,97,22,1,0.1263271,1,25,3
11/1/2022,11/1/2022 07:16:11,ez59089,13,97,22,1,0.1263271,1,25,3
11/1/2022,11/1/2022 07:16:11,ez59089,13,97,22,1,0.1263271,1,25,3
11/1/2022,11/1/2022 07:16:11,ez59089,13,97,22,1,0.1263271,1,25,3
11/1/2022,11/1/2022 07:16:11,ez59089,13,97,22,1,0.1263271,1,25,3
11/1/2022,11/1/2022 07:16:11,ez59089,13,97,22,1,0.1263271,1,25,3
11/1/2022,11/1/2022 07:16:11,ez59089,13,97,22,1,0.1263271,1,25,3
11/1/2022,11/1/2022 07:16:11,ez59089,13,97,22,1,0.1263271,1,25,3
11/1/2022,11/1/2022 07:16:11,ez59089,13,97,22,1,0.1263271,1,25,3
11/1/2022,11/1/2022 07:16:11,ez59089,13,97,22,1,0.1263271,1,25,3
11/1/2022,11/1/2022 07:16:11,ez59089,13,97,22,1,0.1263271,1,25,3
11/1/2022,11/1/2022 07:17:04,bccs.cd6012549,91,2428,6,1,?,?,43.24324324,1
11/1/2022,11/1/2022 07:17:08,ez61523,11,103,5,1,0.0375381,3,10.71428571,4
11/1/2022,11/1/2022 07:17:08,ez61523,11,103,5,1,0.0375381,3,10.71428571,4
11/1/2022,11/1/2022 07:17:08,ez61523,11,103,5,1,0.0375381,3,10.71428571,4
11/1/2022,11/1/2022 07:17:08,ez61523,11,103,5,1,0.0375381,3,10.71428571,4
11/1/2022,11/1/2022 07:17:08,ez61523,11,103,5,1,0.0375381,3,10.71428571,4
11/1/2022,11/1/2022 07:17:08,ez61523,11,103,5,1,0.0375381,3,10.71428571,4
11/1/2022,11/1/2022 07:17:08,ez61523,11,103,5,1,0.0375381,3,10.71428571,4
11/1/2022,11/1/2022 07:17:08,ez61523,11,103,5,1,0.0375381,3,10.71428571,4
11/1/2022,11/1/2022 07:17:08,ez61523,11,103,5,1,0.0375381,3,10.71428571,4
11/1/2022,11/1/2022 07:17:08,ez61523,11,103,5,1,0.0375381,3,10.71428571,4
11/1/2022,11/1/2022 07:17:08,ez61523,11,103,5,1,0.0375381,3,10.71428571,4
11/1/2022,11/1/2022 07:17:08,ez61523,11,103,5,1,0.0375381,3,10.71428571,4
11/1/2022,11/1/2022 07:17:08,ez61523,11,103,5,1,0.0375381,3,10.71428571,4
11/1/2022,11/1/2022 07:17:08,ez61523,11,103,5,1,0.0375381,3,10.71428571,4
11/1/2022,11/1/2022 07:17:08,ez61523,11,103,5,1,0.0375381,3,10.71428571,4
11/1/2022,11/1/2022 07:17:08,ez61523,11,103,5,1,0.0375381,3,10.71428571,4
11/1/2022,11/1/2022 07:17:08,ez61523,11,103,5,1,0.0375381,3,10.71428571,4
11/1/2022,11/1/2022 07:17:08,ez61523,11,103,5,1,0.0375381,3,10.71428571,4
11/1/2022,11/1/2022 07:17:08,ez61523,11,103,5,1,0.0375381,3,10.71428571,4
11/1/2022,11/1/2022 07:17:08,ez61523,11,103,5,1,0.0375381,3,10.71428571,4
11/1/2022,11/1/2022 07:17:08,ez61523,11,103,5,1,0.0375381,3,10.71428571,4
11/1/2022,11/1/2022 07:17:08,ez61523,11,103,5,1,0.0375381,3,10.71428571,4
11/1/2022,11/1/2022 07:17:08,ez61523,11,103,5,1,0.0375381,3,10.71428571,4
11/1/2022,11/1/2022 07:17:08,ez61523,11,103,5,1,0.0375381,3,10.71428571,4
11/1/2022,11/1/2022 07:17:08,ez61523,11,103,5,1,0.0375381,3,10.71428571,4
11/1/2022,11/1/2022 07:17:08,ez61523,11,103,5,1,0.0375381,3,10.71428571,4
11/1/2022,11/1/2022 07:17:53,bccs.cd6034708,139,238,21,1,?,?,30,2
11/1/2022,11/1/2022 07:22:37,bccs.cd6039025,0,557,11,1,?,?,0,4
11/1/2022,11/1/2022 07:25:49,asma_hassan.bari1,0,194,4,1,?,?,19.28571429,3
11/1/2022,11/1/2022 07:25:52,ez59089,319,364,2,1,0.1906649,1,25,3
11/1/2022,11/1/2022 07:25:52,ez59089,319,364,2,1,0.1906649,1,25,3
11/1/2022,11/1/2022 07:25:52,ez59089,319,364,2,1,0.1906649,1,25,3
11/1/2022,11/1/2022 07:25:52,ez59089,319,364,2,1,0.1906649,1,25,3
11/1/2022,11/1/2022 07:25:52,ez59089,319,364,2,1,0.1906649,1,25,3
11/1/2022,11/1/2022 07:25:52,ez59089,319,364,2,1,0.1906649,1,25,3
11/1/2022,11/1/2022 07:25:52,ez59089,319,364,2,1,0.1906649,1,25,3
11/1/2022,11/1/2022 07:25:52,ez59089,319,364,2,1,0.1906649,1,25,3
11/1/2022,11/1/2022 07:25:52,ez59089,319,364,2,1,0.1906649,1,25,3
11/1/2022,11/1/2022 07:25:52,ez59089,319,364,2,1,0.1906649,1,25,3
11/1/2022,11/1/2022 07:25:52,ez59089,319,364,2,1,0.1906649,1,25,3
11/1/2022,11/1/2022 07:25:52,ez59089,319,364,2,1,0.1906649,1,25,3
11/1/2022,11/1/2022 07:25:52,ez59089,319,364,2,1,0.1906649,1,25,3
11/1/2022,11/1/2022 07:25:52,ez59089,319,364,2,1,0.1906649,1,25,3
11/1/2022,11/1/2022 07:25:52,ez59089,319,364,2,1,0.1906649,1,25,3
11/1/2022,11/1/2022 07:25:52,ez59089,319,364,2,1,0.1906649,1,25,3
11/1/2022,11/1/2022 07:25:52,ez59089,319,364,2,1,0.1906649,1,25,3
11/1/2022,11/1/2022 07:25:52,ez59089,319,364,2,1,0.1906649,1,25,3
11/1/2022,11/1/2022 07:25:52,ez59089,319,364,2,1,0.1906649,1,25,3
11/1/2022,11/1/2022 07:25:52,ez59089,319,364,2,1,0.1906649,1,25,3
11/1/2022,11/1/2022 07:25:52,ez59089,319,364,2,1,0.1906649,1,25,3
11/1/2022,11/1/2022 07:25:52,ez59089,319,364,2,1,0.1906649,1,25,3
11/1/2022,11/1/2022 07:25:52,ez59089,319,364,2,1,0.1906649,1,25,3
11/1/2022,11/1/2022 07:25:52,ez59089,319,364,2,1,0.1906649,1,25,3
11/1/2022,11/1/2022 07:25:52,ez59089,319,364,2,1,0.1906649,1,25,3
11/1/2022,11/1/2022 07:25:52,ez59089,319,364,2,1,0.1906649,1,25,3
11/1/2022,11/1/2022 07:26:06,asma_hassan.bari1,0,566,6,1,?,?,19.28571429,3
11/1/2022,11/1/2022 07:26:25,bccs.cd6021988,2,38,0,1,?,?,0,3
11/1/2022,11/1/2022 07:27:42,ez61523,10,353,6,1,0.2623895,1,10.71428571,4
11/1/2022,11/1/2022 07:27:42,ez61523,10,353,6,1,0.2623895,1,10.71428571,4
11/1/2022,11/1/2022 07:27:42,ez61523,10,353,6,1,0.2623895,1,10.71428571,4
11/1/2022,11/1/2022 07:27:42,ez61523,10,353,6,1,0.2623895,1,10.71428571,4
11/1/2022,11/1/2022 07:27:42,ez61523,10,353,6,1,0.2623895,1,10.71428571,4
11/1/2022,11/1/2022 07:27:42,ez61523,10,353,6,1,0.2623895,1,10.71428571,4
11/1/2022,11/1/2022 07:27:42,ez61523,10,353,6,1,0.2623895,1,10.71428571,4
11/1/2022,11/1/2022 07:27:42,ez61523,10,353,6,1,0.2623895,1,10.71428571,4
11/1/2022,11/1/2022 07:27:42,ez61523,10,353,6,1,0.2623895,1,10.71428571,4
11/1/2022,11/1/2022 07:27:42,ez61523,10,353,6,1,0.2623895,1,10.71428571,4
11/1/2022,11/1/2022 07:27:42,ez61523,10,353,6,1,0.2623895,1,10.71428571,4
11/1/2022,11/1/2022 07:27:42,ez61523,10,353,6,1,0.2623895,1,10.71428571,4
11/1/2022,11/1/2022 07:27:42,ez61523,10,353,6,1,0.2623895,1,10.71428571,4
11/1/2022,11/1/2022 07:27:42,ez61523,10,353,6,1,0.2623895,1,10.71428571,4
11/1/2022,11/1/2022 07:27:42,ez61523,10,353,6,1,0.2623895,1,10.71428571,4
11/1/2022,11/1/2022 07:27:42,ez61523,10,353,6,1,0.2623895,1,10.71428571,4
11/1/2022,11/1/2022 07:27:42,ez61523,10,353,6,1,0.2623895,1,10.71428571,4
11/1/2022,11/1/2022 07:27:42,ez61523,10,353,6,1,0.2623895,1,10.71428571,4
11/1/2022,11/1/2022 07:27:42,ez61523,10,353,6,1,0.2623895,1,10.71428571,4
11/1/2022,11/1/2022 07:27:42,ez61523,10,353,6,1,0.2623895,1,10.71428571,4
11/1/2022,11/1/2022 07:27:42,ez61523,10,353,6,1,0.2623895,1,10.71428571,4
11/1/2022,11/1/2022 07:27:42,ez61523,10,353,6,1,0.2623895,1,10.71428571,4
11/1/2022,11/1/2022 07:27:42,ez61523,10,353,6,1,0.2623895,1,10.71428571,4
11/1/2022,11/1/2022 07:27:42,ez61523,10,353,6,1,0.2623895,1,10.71428571,4
11/1/2022,11/1/2022 07:27:42,ez61523,10,353,6,1,0.2623895,1,10.71428571,4
11/1/2022,11/1/2022 07:27:42,ez61523,10,353,6,1,0.2623895,1,10.71428571,4
11/1/2022,11/1/2022 07:36:54,bccs.cd6031665,0,555,10,1,?,?,33.33333333,2
11/1/2022,11/1/2022 07:36:55,ez61523,0,1786,5,1,0.0469392,3,10.71428571,4
11/1/2022,11/1/2022 07:36:55,ez61523,0,1786,5,1,0.0469392,3,10.71428571,4
11/1/2022,11/1/2022 07:36:55,ez61523,0,1786,5,1,0.0469392,3,10.71428571,4
11/1/2022,11/1/2022 07:36:55,ez61523,0,1786,5,1,0.0469392,3,10.71428571,4
11/1/2022,11/1/2022 07:36:55,ez61523,0,1786,5,1,0.0469392,3,10.71428571,4
11/1/2022,11/1/2022 07:36:55,ez61523,0,1786,5,1,0.0469392,3,10.71428571,4
11/1/2022,11/1/2022 07:36:55,ez61523,0,1786,5,1,0.0469392,3,10.71428571,4
11/1/2022,11/1/2022 07:36:55,ez61523,0,1786,5,1,0.0469392,3,10.71428571,4
11/1/2022,11/1/2022 07:36:55,ez61523,0,1786,5,1,0.0469392,3,10.71428571,4
11/1/2022,11/1/2022 07:36:55,ez61523,0,1786,5,1,0.0469392,3,10.71428571,4
11/1/2022,11/1/2022 07:36:55,ez61523,0,1786,5,1,0.0469392,3,10.71428571,4
11/1/2022,11/1/2022 07:36:55,ez61523,0,1786,5,1,0.0469392,3,10.71428571,4
11/1/2022,11/1/2022 07:36:55,ez61523,0,1786,5,1,0.0469392,3,10.71428571,4
11/1/2022,11/1/2022 07:36:55,ez61523,0,1786,5,1,0.0469392,3,10.71428571,4
11/1/2022,11/1/2022 07:36:55,ez61523,0,1786,5,1,0.0469392,3,10.71428571,4
11/1/2022,11/1/2022 07:36:55,ez61523,0,1786,5,1,0.0469392,3,10.71428571,4
11/1/2022,11/1/2022 07:36:55,ez61523,0,1786,5,1,0.0469392,3,10.71428571,4
11/1/2022,11/1/2022 07:36:55,ez61523,0,1786,5,1,0.0469392,3,10.71428571,4
11/1/2022,11/1/2022 07:36:55,ez61523,0,1786,5,1,0.0469392,3,10.71428571,4
11/1/2022,11/1/2022 07:36:55,ez61523,0,1786,5,1,0.0469392,3,10.71428571,4
11/1/2022,11/1/2022 07:36:55,ez61523,0,1786,5,1,0.0469392,3,10.71428571,4
11/1/2022,11/1/2022 07:36:55,ez61523,0,1786,5,1,0.0469392,3,10.71428571,4
11/1/2022,11/1/2022 07:36:55,ez61523,0,1786,5,1,0.0469392,3,10.71428571,4
11/1/2022,11/1/2022 07:36:55,ez61523,0,1786,5,1,0.0469392,3,10.71428571,4
11/1/2022,11/1/2022 07:36:55,ez61523,0,1786,5,1,0.0469392,3,10.71428571,4
11/1/2022,11/1/2022 07:36:55,ez61523,0,1786,5,1,0.0469392,3,10.71428571,4
11/1/2022,11/1/2022 07:38:10,bccs.cd6039025,3,292,0,1,?,?,0,4
11/1/2022,11/1/2022 07:40:08,bccs.cd6020860,15,111,0,1,?,?,29.72972973,2
11/1/2022,11/1/2022 07:41:15,bccs.cd6020860,0,833,6,1,?,?,29.72972973,2
11/1/2022,11/1/2022 07:46:45,bccs.cd6039025,2,33,0,1,?,?,0,4
11/1/2022,11/1/2022 07:47:02,bccs.cd6021988,0,606,6,1,?,?,0,3
11/1/2022,11/1/2022 07:50:41,bccs.cd6039025,4,633,0,1,?,?,0,4
11/1/2022,11/1/2022 07:53:55,ez64613,0,154,6,1,0.0385372,3,29.28571429,2
11/1/2022,11/1/2022 07:53:55,ez64613,0,154,6,1,0.0385372,3,29.28571429,2
11/1/2022,11/1/2022 07:53:55,ez64613,0,154,6,1,0.0385372,3,29.28571429,2
11/1/2022,11/1/2022 07:53:55,ez64613,0,154,6,1,0.0385372,3,29.28571429,2
11/1/2022,11/1/2022 07:53:55,ez64613,0,154,6,1,0.0385372,3,29.28571429,2
11/1/2022,11/1/2022 07:53:55,ez64613,0,154,6,1,0.0385372,3,29.28571429,2
11/1/2022,11/1/2022 07:53:55,ez64613,0,154,6,1,0.0385372,3,29.28571429,2
11/1/2022,11/1/2022 07:53:55,ez64613,0,154,6,1,0.0385372,3,29.28571429,2
11/1/2022,11/1/2022 07:53:55,ez64613,0,154,6,1,0.0385372,3,29.28571429,2
11/1/2022,11/1/2022 07:53:55,ez64613,0,154,6,1,0.0385372,3,29.28571429,2
11/1/2022,11/1/2022 07:53:55,ez64613,0,154,6,1,0.0385372,3,29.28571429,2
11/1/2022,11/1/2022 07:53:55,ez64613,0,154,6,1,0.0385372,3,29.28571429,2
11/1/2022,11/1/2022 07:53:55,ez64613,0,154,6,1,0.0385372,3,29.28571429,2
11/1/2022,11/1/2022 07:53:55,ez64613,0,154,6,1,0.0385372,3,29.28571429,2
11/1/2022,11/1/2022 07:53:55,ez64613,0,154,6,1,0.0385372,3,29.28571429,2
11/1/2022,11/1/2022 07:53:55,ez64613,0,154,6,1,0.0385372,3,29.28571429,2
11/1/2022,11/1/2022 07:53:55,ez64613,0,154,6,1,0.0385372,3,29.28571429,2
11/1/2022,11/1/2022 07:53:55,ez64613,0,154,6,1,0.0385372,3,29.28571429,2
11/1/2022,11/1/2022 07:53:55,ez64613,0,154,6,1,0.0385372,3,29.28571429,2
11/1/2022,11/1/2022 07:53:55,ez64613,0,154,6,1,0.0385372,3,29.28571429,2
11/1/2022,11/1/2022 07:53:55,ez64613,0,154,6,1,0.0385372,3,29.28571429,2
11/1/2022,11/1/2022 07:53:55,ez64613,0,154,6,1,0.0385372,3,29.28571429,2
11/1/2022,11/1/2022 07:53:55,ez64613,0,154,6,1,0.0385372,3,29.28571429,2
11/1/2022,11/1/2022 07:53:55,ez64613,0,154,6,1,0.0385372,3,29.28571429,2
11/1/2022,11/1/2022 07:53:55,ez64613,0,154,6,1,0.0385372,3,29.28571429,2
11/1/2022,11/1/2022 07:53:55,ez64613,0,154,6,1,0.0385372,3,29.28571429,2
11/1/2022,11/1/2022 07:54:22,bccs.cd6031665,7,65,2,1,?,?,33.33333333,2
11/1/2022,11/1/2022 07:55:44,paul.malubay,0,1813,5,1,?,?,28.57142857,2
11/1/2022,11/1/2022 07:56:01,asma_hassan.bari1,68,1882,2,1,?,?,19.28571429,3
11/1/2022,11/1/2022 07:56:09,bccs.cd6032454,0,195,6,1,?,?,30,2
11/1/2022,11/1/2022 08:00:33,ez59089,12,875,1,1,0.0544931,3,25,3
11/1/2022,11/1/2022 08:00:33,ez59089,12,875,1,1,0.0544931,3,25,3
11/1/2022,11/1/2022 08:00:33,ez59089,12,875,1,1,0.0544931,3,25,3
11/1/2022,11/1/2022 08:00:33,ez59089,12,875,1,1,0.0544931,3,25,3
11/1/2022,11/1/2022 08:00:33,ez59089,12,875,1,1,0.0544931,3,25,3
11/1/2022,11/1/2022 08:00:33,ez59089,12,875,1,1,0.0544931,3,25,3
11/1/2022,11/1/2022 08:00:33,ez59089,12,875,1,1,0.0544931,3,25,3
11/1/2022,11/1/2022 08:00:33,ez59089,12,875,1,1,0.0544931,3,25,3
11/1/2022,11/1/2022 08:00:33,ez59089,12,875,1,1,0.0544931,3,25,3
11/1/2022,11/1/2022 08:00:33,ez59089,12,875,1,1,0.0544931,3,25,3
11/1/2022,11/1/2022 08:00:33,ez59089,12,875,1,1,0.0544931,3,25,3
11/1/2022,11/1/2022 08:00:33,ez59089,12,875,1,1,0.0544931,3,25,3
11/1/2022,11/1/2022 08:00:33,ez59089,12,875,1,1,0.0544931,3,25,3
11/1/2022,11/1/2022 08:00:33,ez59089,12,875,1,1,0.0544931,3,25,3
11/1/2022,11/1/2022 08:00:33,ez59089,12,875,1,1,0.0544931,3,25,3
11/1/2022,11/1/2022 08:00:33,ez59089,12,875,1,1,0.0544931,3,25,3
11/1/2022,11/1/2022 08:00:33,ez59089,12,875,1,1,0.0544931,3,25,3
11/1/2022,11/1/2022 08:00:33,ez59089,12,875,1,1,0.0544931,3,25,3
11/1/2022,11/1/2022 08:00:33,ez59089,12,875,1,1,0.0544931,3,25,3
11/1/2022,11/1/2022 08:00:33,ez59089,12,875,1,1,0.0544931,3,25,3
11/1/2022,11/1/2022 08:00:33,ez59089,12,875,1,1,0.0544931,3,25,3
11/1/2022,11/1/2022 08:00:33,ez59089,12,875,1,1,0.0544931,3,25,3
11/1/2022,11/1/2022 08:00:33,ez59089,12,875,1,1,0.0544931,3,25,3
11/1/2022,11/1/2022 08:00:33,ez59089,12,875,1,1,0.0544931,3,25,3
11/1/2022,11/1/2022 08:00:33,ez59089,12,875,1,1,0.0544931,3,25,3
11/1/2022,11/1/2022 08:00:33,ez59089,12,875,1,1,0.0544931,3,25,3
11/1/2022,11/1/2022 08:00:45,bccs.cd6020860,0,622,6,1,?,?,29.72972973,2
11/1/2022,11/1/2022 08:00:59,jonathan.poulin,0,279,5,1,?,?,11.36363636,3
11/1/2022,11/1/2022 08:01:29,bccs.cd6031665,6,72,4,1,?,?,33.33333333,2
11/1/2022,11/1/2022 08:04:39,abdelhanine.benazz,7,56,91,1,?,?,6.818181818,4
11/1/2022,11/1/2022 08:04:59,marc.montheux,0,1369,110,1,?,?,27.27272727,2
11/1/2022,11/1/2022 08:05:19,EZ71876,0,284,33,1,0.0302531,3,17.14285714,4
11/1/2022,11/1/2022 08:05:19,EZ71876,0,284,33,1,0.0302531,3,17.14285714,4
11/1/2022,11/1/2022 08:05:19,EZ71876,0,284,33,1,0.0302531,3,17.14285714,4
11/1/2022,11/1/2022 08:05:19,EZ71876,0,284,33,1,0.0302531,3,17.14285714,4
11/1/2022,11/1/2022 08:05:19,EZ71876,0,284,33,1,0.0302531,3,17.14285714,4
11/1/2022,11/1/2022 08:05:19,EZ71876,0,284,33,1,0.0302531,3,17.14285714,4
11/1/2022,11/1/2022 08:05:19,EZ71876,0,284,33,1,0.0302531,3,17.14285714,4
11/1/2022,11/1/2022 08:05:19,EZ71876,0,284,33,1,0.0302531,3,17.14285714,4
11/1/2022,11/1/2022 08:05:19,EZ71876,0,284,33,1,0.0302531,3,17.14285714,4
11/1/2022,11/1/2022 08:05:19,EZ71876,0,284,33,1,0.0302531,3,17.14285714,4
11/1/2022,11/1/2022 08:05:19,EZ71876,0,284,33,1,0.0302531,3,17.14285714,4
11/1/2022,11/1/2022 08:05:19,EZ71876,0,284,33,1,0.0302531,3,17.14285714,4
11/1/2022,11/1/2022 08:05:19,EZ71876,0,284,33,1,0.0302531,3,17.14285714,4
11/1/2022,11/1/2022 08:05:19,EZ71876,0,284,33,1,0.0302531,3,17.14285714,4
11/1/2022,11/1/2022 08:05:19,EZ71876,0,284,33,1,0.0302531,3,17.14285714,4
11/1/2022,11/1/2022 08:05:19,EZ71876,0,284,33,1,0.0302531,3,17.14285714,4
11/1/2022,11/1/2022 08:05:19,EZ71876,0,284,33,1,0.0302531,3,17.14285714,4
11/1/2022,11/1/2022 08:05:19,EZ71876,0,284,33,1,0.0302531,3,17.14285714,4
11/1/2022,11/1/2022 08:05:19,EZ71876,0,284,33,1,0.0302531,3,17.14285714,4
11/1/2022,11/1/2022 08:05:19,EZ71876,0,284,33,1,0.0302531,3,17.14285714,4
11/1/2022,11/1/2022 08:05:19,EZ71876,0,284,33,1,0.0302531,3,17.14285714,4
11/1/2022,11/1/2022 08:05:19,EZ71876,0,284,33,1,0.0302531,3,17.14285714,4
11/1/2022,11/1/2022 08:05:19,EZ71876,0,284,33,1,0.0302531,3,17.14285714,4
11/1/2022,11/1/2022 08:05:19,EZ71876,0,284,33,1,0.0302531,3,17.14285714,4
11/1/2022,11/1/2022 08:05:19,EZ71876,0,284,33,1,0.0302531,3,17.14285714,4
11/1/2022,11/1/2022 08:05:19,EZ71876,0,284,33,1,0.0302531,3,17.14285714,4
11/1/2022,11/1/2022 08:06:50,bccs.cd6025784,0,131,6,1,?,?,40,2
11/1/2022,11/1/2022 08:07:38,bccs.cd6039025,4,859,1,1,?,?,0,4
11/1/2022,11/1/2022 08:08:38,bccs.cd6012549,0,1414,5,1,?,?,43.24324324,1
11/1/2022,11/1/2022 08:09:06,bccs.cd6016178,13,75,0,2,?,?,31.25,2
11/1/2022,11/1/2022 08:09:16,najaf.hussain1,0,624,5,1,?,?,23.57142857,3
11/1/2022,11/1/2022 08:09:17,ez81814,0,479,5,1,0.1672216,1,40,1
11/1/2022,11/1/2022 08:09:17,ez81814,0,479,5,1,0.1672216,1,40,1
11/1/2022,11/1/2022 08:09:17,ez81814,0,479,5,1,0.1672216,1,40,1
11/1/2022,11/1/2022 08:09:17,ez81814,0,479,5,1,0.1672216,1,40,1
11/1/2022,11/1/2022 08:09:17,ez81814,0,479,5,1,0.1672216,1,40,1
11/1/2022,11/1/2022 08:09:17,ez81814,0,479,5,1,0.1672216,1,40,1
11/1/2022,11/1/2022 08:09:17,ez81814,0,479,5,1,0.1672216,1,40,1
11/1/2022,11/1/2022 08:09:17,ez81814,0,479,5,1,0.1672216,1,40,1
11/1/2022,11/1/2022 08:09:17,ez81814,0,479,5,1,0.1672216,1,40,1
11/1/2022,11/1/2022 08:09:17,ez81814,0,479,5,1,0.1672216,1,40,1
11/1/2022,11/1/2022 08:09:17,ez81814,0,479,5,1,0.1672216,1,40,1
11/1/2022,11/1/2022 08:09:17,ez81814,0,479,5,1,0.1672216,1,40,1
11/1/2022,11/1/2022 08:09:17,ez81814,0,479,5,1,0.1672216,1,40,1
11/1/2022,11/1/2022 08:09:17,ez81814,0,479,5,1,0.1672216,1,40,1
11/1/2022,11/1/2022 08:09:17,ez81814,0,479,5,1,0.1672216,1,40,1
11/1/2022,11/1/2022 08:09:17,ez81814,0,479,5,1,0.1672216,1,40,1
11/1/2022,11/1/2022 08:09:17,ez81814,0,479,5,1,0.1672216,1,40,1
11/1/2022,11/1/2022 08:09:17,ez81814,0,479,5,1,0.1672216,1,40,1
11/1/2022,11/1/2022 08:09:17,ez81814,0,479,5,1,0.1672216,1,40,1
11/1/2022,11/1/2022 08:09:17,ez81814,0,479,5,1,0.1672216,1,40,1
11/1/2022,11/1/2022 08:09:17,ez81814,0,479,5,1,0.1672216,1,40,1
11/1/2022,11/1/2022 08:09:17,ez81814,0,479,5,1,0.1672216,1,40,1
11/1/2022,11/1/2022 08:09:17,ez81814,0,479,5,1,0.1672216,1,40,1
11/1/2022,11/1/2022 08:09:17,ez81814,0,479,5,1,0.1672216,1,40,1
11/1/2022,11/1/2022 08:09:17,ez81814,0,479,5,1,0.1672216,1,40,1
11/1/2022,11/1/2022 08:09:17,ez81814,0,479,5,1,0.1672216,1,40,1
